title,street,city,state,postal_code,country,lat,lng,categories
18236 - Bottle Store- HSR Layout,"1791/A, 19th Main Road, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9132214,77.6447295,shops
41738 - Quench- HRBR Layout,"MCECHS Layout Main Road, Arkavathy Layout 8th Block, Arkavathy Layout, Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560077, India",Bengaluru,Karnataka,560077,India,13.0710947,77.6202164,shops
45489 - Liquid Therapy,"1552,1553, 19th Main Road, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9210154,77.6451369,shops
45328 - Arun Sprits Zone,"Chokkanahalli Road, Chokkanahalli, R K Hegde Nagara, Sampigehalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.0808427,77.6260413,shops
16808 - SVS Drops,"Kottayam, 23, 14th Main, Sector 7, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9143253,77.638354,shops
45133 - CBW Tonic Bar and mrp,"Thanisandra Main Road, Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India",Bengaluru,Karnataka,562149,India,13.0922529,77.6360183,shops
808 - Spirit treasure,"365/A, 13th Cross Road, Sector 6, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9159665,77.6327946,shops
19876 - Golden Amulya - Baglur Cross,"Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India",Bengaluru,Karnataka,560063,India,13.1211821,77.6100169,shops
13982 - Liquor Zone,"5th Main Road, Sector 6, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9133329,77.6324284,shops
42753 - SLNS- Classic Jayamahal Palace Road,"Jayamahal Road, Jayamahal Extension, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560046, India",Bengaluru,Karnataka,560046,India,13.0017069,77.5945073,shops
40670 - Konark bar,"Kogilu Main Road, Kogilu, Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.1044089,77.6073016,shops
45315 - The Liquor House yalanka,"Service Road, Surabhi Layout, Yelahanka, Yelahanka Old Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.095799,77.5983299,shops
3213 - UJWALA BAR AND RESTURENT,"Ujval, Millers Road, Kaverappa Layout, Vasanth Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560052, India",Bengaluru,Karnataka,560052,India,12.9922545,77.5944935,shops
Liquor Factory Jakkur,"Attide Boutique, Judicial Layout Railway Parallel Road, Judicial Layout, Nyayanga Badavane, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560065, India",Bengaluru,Karnataka,560065,India,13.0793339,77.5926191,shops
15822 - Liquidz - Cunningham Road,"Imperial Court, Cunningham Road, Vasanth Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560052, India",Bengaluru,Karnataka,560052,India,12.9855073,77.5960254,shops
16479 - Muthus Wines - Bommanahalli (Hosur Main Road),"Service Road, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",Bengaluru,Karnataka,560068,India,12.90577,77.6300432,shops
45533 - The Liquor House,"Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India",Bengaluru,Karnataka,560092,India,13.068016,77.5927722,shops
18983 - Cyber Wines - Walton Road,"30, Walton Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",Bengaluru,Karnataka,560001,India,12.9715665,77.5977145,shops
12000 - SLNS- Wine Paradise,"Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India",Bengaluru,Karnataka,560092,India,13.0626458,77.5927644,shops
2812 - Dewars,"Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",Bengaluru,Karnataka,560001,India,12.9722135,77.6010642,shops
18278 - Madira- Sahakar Nagar,"Rithik Plaza, 2386/2387, 1st Main Road, Sahakaranagara, Rajiv Gandhi Nagar, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India",Bengaluru,Karnataka,560092,India,13.0608633,77.5874565,shops
19732 - Tonique - MG Road,"Tonique, Kasturba Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",Bengaluru,Karnataka,560001,India,12.9763238,77.5991693,shops
44326 - Madira Spirtis 2,"Sahakaranagar Railway Parallel Road, Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India",Bengaluru,Karnataka,560092,India,13.0671527,77.582791,shops
45658 - Liquor Mart (Koramangala),"Machleez sea food, 68/1, Indiranagar Double Road, ISRO Colony, Jogpalya, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560038, India",Bengaluru,Karnataka,560038,India,12.9732656,77.6360404,shops
17261 - Beer Box Indiranagar,"Jive Pub, 68/1, Indiranagar Double Road, ISRO Colony, Jogpalya, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560038, India",Bengaluru,Karnataka,560038,India,12.9732119,77.63604,shops
41911 - Liquor Mart (Kalyan Nagar),"Hennur Main Road, Kacharakanahalli, HRBR Layout 3rd Block, Kacharakanahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0244526,77.6314596,shops
11850 - Madhuloka - Rajajinagar,"Dr. Rajkumar Road, Ketamaranahalli, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",Bengaluru,Karnataka,560010,India,13.0020275,77.553216,shops
19665 - Mansionz by Living Liquidz - Rajajinagar,"Mansionz, Dr. Rajkumar Road, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",Bengaluru,Karnataka,560010,India,13.0122128,77.5542008,shops
41807 - The Liquor House Rajajinagar,"White Horse, 1522, 17th Cross Road, Subramanya Nagar 2nd Stage, Subrahmanya Nagar, Subramanyanagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560003, India",Bengaluru,Karnataka,560003,India,13.0080387,77.5564427,shops
45362 - Fabulous Boarding and lodging,"Koramangala, Sri Lakshmi Devi Ward, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",Bengaluru,Karnataka,560095,India,12.9386764,77.6318284,shops
44934 - Metro Cash and Carry,"Metro, 26/3, Tumkur Road, Goraguntepalya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560055, India",Bengaluru,Karnataka,560055,India,13.0143242,77.5553266,shops
737 - Best wines,"Inner Ring Road, Koramangala, Sri Lakshmi Devi Ward, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",Bengaluru,Karnataka,560095,India,12.9386869,77.6316768,shops
18714 - Golden Brizze,"Magadi taluku, Bengaluru South, Karnataka, 562127, India",Bengaluru,Karnataka,562127,India,13.0732978,77.1934034,shops
41759 - Yuki Kormangala,"Mahayogi Vemana Road, A Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",Bengaluru,Karnataka,560095,India,12.9341473,77.6234741,shops
18933 - KCP Spirit Zone,"Synup, 596, 6th Cross Road, Koramangala 6th Block, Koramangala, Sri Lakshmi Devi Ward, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",Bengaluru,Karnataka,560095,India,12.9370815,77.624572,shops
19314 G R S Sprits,"Andrahalli Main Road, HMT Layout, Nagasandra, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560073, India",Bengaluru,Karnataka,560073,India,13.0430915,77.5050667,shops
40561 - Madhuloka - Koramangala,"4 SEASONS SUITES, 95, 5th Cross Road, Koramangala 5th Block, A Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",Bengaluru,Karnataka,560095,India,12.9370714,77.6197147,shops
16527 - Urban Sprits,"Kirloskar Layout, Bagalagunte, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560015, India",Bengaluru,Karnataka,560015,India,13.0663418,77.5032547,shops
13474 - Toscano - Koramangala,"Archies, Hosur Road, Lakkasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",Bengaluru,Karnataka,560095,India,12.934852,77.6114516,shops
41898 - Tonique - Koramangala,"Sacumen, JB Group #110, 1st Main Road, Kormangala West, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560095, India",Bengaluru,Karnataka,560095,India,12.9339928,77.6129158,shops
40583 - Apple Traders,"Job Academy Careers, No 19 & 43, 2nd Floor, Hesaraghatta Main Road, Nele Maheshwaramma Temple Ward, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560057, India",Bengaluru,Karnataka,560057,India,13.0508276,77.5079285,shops
16202 - Sarowar Wines (Liquor Cart),"Sneha Plaza, 640, 12th Main Road, Koramangala 4th Block, Kormangala East, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560034, India",Bengaluru,Karnataka,560034,India,12.9342399,77.6293139,shops
18506 - Bottle Store - Koramangala,"Clove Dental, 80 Feet Road, Green Leaf Layout, Kormangala East, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560034, India",Bengaluru,Karnataka,560034,India,12.9321947,77.6322256,shops
2429 - Jala Halli wines,"Jalahalli Main Road, Jalahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560013, India",Bengaluru,Karnataka,560013,India,13.0478275,77.5497498,shops
10317 - Spirit Palace,"Kammanahalli Main Road, Kalyan Nagar, Kalyanagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0199329,77.6369619,shops
15734 - Crystal Wines - Vibhutipura,"Sobha Sunflower, Vignananagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9679877,77.6825695,shops
17349 - Wine Palace- Indiranagar,"MLN Raos, 3550, 3rd Cross Road, Domlur 2nd Stage, Domlur, Domluru, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560008, India",Bengaluru,Karnataka,560008,India,12.9643966,77.6397458,shops
44156 - House of Dhrau,"Kothanur Main Road, LBS Nagar, K Narayanapura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560077, India",Bengaluru,Karnataka,560077,India,13.0647657,77.6470079,shops
44803 - Drops Total Spirit Indiranagar,"5Ã sec, 100 Feet Road, Babasaheb Colony, Kodihalli, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560008, India",Bengaluru,Karnataka,560008,India,12.9638183,77.6418662,shops
45345 - M R Sprits - Kothanur,"Hennur Bagalur Road, Kothanur, K Narayanapura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560077, India",Bengaluru,Karnataka,560077,India,13.0631617,77.6495953,shops
19812 - Tonique - Hennur,"Hennur Bagalur Road, Evergreen Layout, K Narayanapura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560077, India",Bengaluru,Karnataka,560077,India,13.0577858,77.6484353,shops
15751 - Sujatha Wine Centre,"15th Main Road, Babasaheb Colony, Kodihalli, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560008, India",Bengaluru,Karnataka,560008,India,12.9667924,77.6417473,shops
44720 - M R Sprits Inn & Suits,"Avalahalli Main Road, Byrathi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560077, India",Bengaluru,Karnataka,560077,India,13.05607,77.6527852,shops
40352 - Honey Dew- Jeevan Bhima Nagar,"Jeevan Bhima Nagar Main Road, LIC Colony, Jeevan Bhima Nagar, Jeevan Bhimanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560075, India",Bengaluru,Karnataka,560075,India,12.9678097,77.6539749,shops
45139 - Liquor Library,"Raghuvanahalli-Hosakote Road, Bommenehalli, Bommenahalli, Bangalore East, Bengaluru Urban, Karnataka, 560049, India",Bengaluru,Karnataka,560049,India,13.0633235,77.7402281,shops
43355 - Vintage Bar,"Raghuvanahalli-Hosakote Road, Bommenehalli, Bommenahalli, Bangalore East, Bengaluru Urban, Karnataka, 560049, India",Bengaluru,Karnataka,560049,India,13.0658106,77.7421538,shops
19207 - Spirit House Jeevan Beemanagar,"Sri Vidhya Medicals General Store, 17, Jeevan Bhima Nagar Main Road, LIC Colony, Jeevan Bhima Nagar, Kodihalli, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560075, India",Bengaluru,Karnataka,560075,India,12.9680192,77.6524235,shops
43026 - Amulya Residency,"Budigere Road, Hittarahalli, Shringaripura, Handrahalli, Devanahalli taluku, Bengaluru North, Karnataka, 562129, India",Bengaluru,Karnataka,562129,India,13.12408,77.7438061,shops
18649 - Kalyan Wines (HRBR Layout),"Kalyan Nagar, Kalyanagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0213355,77.6413663,shops
44535 - Chamundeshwari Comforts,"Thippasandra Main Road, Puttappa Layout, New Thippasandra, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560075, India",Bengaluru,Karnataka,560075,India,12.9714684,77.6580099,shops
10285 - Swapnalok - Jeevan Bheema Nagar,"335, 4th Cross Road, Indiranagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560075, India",Bengaluru,Karnataka,560075,India,12.9720336,77.6490931,shops
10855 - Amulya Spirits,"Bagaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India",Bengaluru,Karnataka,562149,India,13.1324487,77.6642158,shops
10235 - SLNS - Dejavu,"Thran, 507, CMR Road, Kalyan Nagar, Kalyanagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560043, India",Bengaluru,Karnataka,560043,India,13.0214892,77.6412272,shops
1830 - THE WINERY,"442, 9th Main Road, Indiranagar, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560038, India",Bengaluru,Karnataka,560038,India,12.9720258,77.6426934,shops
42982 - Higway- Jalahalli Cross,"Bhartiya Mall, Nikoo Homes Road, Bhartiya City, Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 562149, India",Bengaluru,Karnataka,562149,India,13.0838478,77.643429,shops
44354 - KMC House of Liquor,"Thanisandra Main Road, Sampigehalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.0813212,77.6341783,shops
43632 - Alcool & Cubes,"Saint John's Church Road, Cleveland Town, K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",Bengaluru,Karnataka,560005,India,12.9884751,77.6175966,shops
18187 - Mourya Wines,"Malleshpalya Main Road, Vignananagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560017, India",Bengaluru,Karnataka,560017,India,12.9743507,77.6719553,shops
14968 - Thoms,"Thom's Bakery, # 1/2, Wheeler Road, Sindhi Colony, Cleveland Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",Bengaluru,Karnataka,560005,India,12.9914975,77.6142444,shops
20151 - Aditya Bar,"GM Palya Main Road, G.M Palya, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560093, India",Bengaluru,Karnataka,560093,India,12.9755858,77.6670788,shops
1538 - The Liquor Square,"MM Road, Frazer Town, Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",Bengaluru,Karnataka,560005,India,13.0010208,77.6127903,shops
43262 - SRINIDHI WINES,"GM Palya, GM Palya Main Road, GM Palya, G.M Palya, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560017, India",Bengaluru,Karnataka,560017,India,12.9752592,77.6664775,shops
1773 - Keerthana Wines & Spirits,"Bairasandra Main Road, Gorkamantapalya, New Thippasandra, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560093, India",Bengaluru,Karnataka,560093,India,12.9762536,77.6659597,shops
1385 - Nilgiris Wine,"29, Arkavathy Layout Main Road, Arkavathy Layout 8th Block, Arkavathy Layout, Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.0727631,77.6031753,shops
13249 - Baghas Kaggadaspura,"Smiles Dental Care ECHS Clinic, Kaggadasapura Main Road, Abbaiah Reddy Layout, Vignananagar, Sangama Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9831335,77.6802977,shops
45190 - Ginger Gardan Restro bar and kitchen,"Kaggadasapura Main Road, Uday Nagar, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560093, India",Bengaluru,Karnataka,560093,India,12.9862492,77.6705137,shops
13666 - Fusion Wines- Cooke Town,"A Pet Shop, Banaswadi Road, N Thyagaraju Layout, Jeevanahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560033, India",Bengaluru,Karnataka,560033,India,13.0011794,77.629282,shops
20159 - Crave wings Bar,"Nagavarapalaya Main Road, Putanna Garden, C V Raman Nagar, Nagavarapalya, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560093, India",Bengaluru,Karnataka,560093,India,12.9921395,77.6638237,shops
14477 - SS Liquor (Old Madras Road),"Domino's, Swamy Vivekananda Road, Pai Layout, K.S. Nissar Ahmed Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560016, India",Bengaluru,Karnataka,560016,India,12.9952802,77.6664959,shops
42222 - Alcolabs - Rajajinagar,"Alcho Lab, Mahakavi Kuvempu Road, West of Chord Road 2nd Stage, Basaveshwaranagar, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",Bengaluru,Karnataka,560010,India,12.9973988,77.550658,shops
14837 - Pink Berry 1 (Kamanahalli),"KFSC Layout, Kammanahalli, HRBR Layout, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560084, India",Bengaluru,Karnataka,560084,India,13.0152598,77.6308867,shops
43129 - Lotus Hotel,"Hulimangala Main Road, Hulimangala, Anekal, Bengaluru Urban, Karnataka, 560100, India",Bengaluru,Karnataka,560100,India,12.8323908,77.6477876,shops
11595 - THE LIQUOR LAKE,"Marathi Katta Flavours Of Maharashtra, Neeladri Road, Ganga Vertica Apartments, Electronic City, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",Bengaluru,Karnataka,560100,India,12.8404221,77.6518741,shops
44801 - Drops Total Spirits Electronic City,"Electronic City, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",Bengaluru,Karnataka,560100,India,12.842047,77.6460435,shops
12760 - Grappa Liquor,"Cave N Dine, 14, Basaveshwaranagar Main Road, Dr Rajkumar Ward, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560079, India",Bengaluru,Karnataka,560079,India,12.9866356,77.5405623,shops
44318 - Lakewoodbar,"NeoTown Road, Gollahalli, Anekal, Bengaluru Urban, Karnataka, 560100, India",Bengaluru,Karnataka,560100,India,12.8283206,77.6638067,shops
3248 - Sai Krupa Bar,"Manappuram Gold, HAL Old Airport Road, Vimanapura, Konena Agrahara, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560017, India",Bengaluru,Karnataka,560017,India,12.959096,77.6613142,shops
42157 - Unique Liquor- Yamlur,"Yamalur Main Road, Yamalur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9503103,77.6897298,shops
19176 - Bangalore Liquor Town - Electronic City,"NeoTown, Hulimangala, Anekal, Bengaluru Urban, Karnataka, 560099, India",Bengaluru,Karnataka,560099,India,12.8200927,77.6601688,shops
1142 - MAYURI SPIRITS,"Subiksha Courette, 1, Tulsi Theatre Road, Marathahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9510246,77.6979122,shops
40036 - Liquor mart,"Siddaih Puranik Road, Kirloskar Colony, Basaveshwaranagar, Kethamaranahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560079, India",Bengaluru,Karnataka,560079,India,12.996321,77.5401448,shops
45384 - Sri Krithunga Bar & restaurant,"Kritunga Restaurant, 88, Outer Ring Road, MSR Layout, Munnenkolalu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9483087,77.6991903,shops
12060 - ANJANADRI WINES,"Bellanduru, Bellandur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9310538,77.6858879,shops
44714 - MONTEZ SPRITS,"Thimanahalli, Govindaraj Nagara, Thimmenahalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560040, India",Bengaluru,Karnataka,560040,India,12.9760914,77.5354578,shops
44866 - Mayuri Wines,"Bright Smiles Family dental Care, 87, Panathur Main Road, Kaadubeesanahalli, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560087, India",Bengaluru,Karnataka,560087,India,12.9389016,77.6965572,shops
"44693 - Shilpa Bar & Restaurant- Unique Liqour, Boganahalli","Backstreet, 87, Gear School road, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9205353,77.6959574,shops
41038 - Siddarth Liquor Shop- Nagarabhavi,"Sangolli Rayanna Road, Kaveri Pura, Pattegar Palya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560079, India",Bengaluru,Karnataka,560079,India,12.9763118,77.5248827,shops
40216 - Bangalore Liqour Town 2,"Anantha Nagar Road, Anantnagar, Kommasandra, Andapura, Anekal, Bengaluru Urban, Karnataka, 560100, India",Bengaluru,Karnataka,560100,India,12.8356336,77.6911561,shops
19503 - Mayuri Bar & Restaurant,"Panathur Main Road, Kaverappa Layout, Kaadubeesanahalli, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.936525,77.7036521,shops
45702 - SHARAABI,"Panathur Main Road, Kaverappa Layout, Kaadubeesanahalli, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9366239,77.7035864,shops
45369 Sumith Liquor,"Kengal Hanumanthaiah West, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560056, India",Bengaluru,Karnataka,560056,India,12.9375148,77.4849032,shops
11146 - New Drops- Gunjur,"Star Bazaar, Varthur - Sarjapur Road, Varthur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560087, India",Bengaluru,Karnataka,560087,India,12.9284397,77.7388557,shops
16971 - Aishwarya spirits,"Rayasandra Main Road, Rayasandra, Anekal, Bengaluru Urban, Karnataka, 560099, India",Bengaluru,Karnataka,560099,India,12.8751194,77.6780404,shops
2080 - Wine House,"Meditech Diagnostic Laboratory, 144/1, Kengeri Main Road, Kengeri Satelite Town, Kengeri, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560060, India",Bengaluru,Karnataka,560060,India,12.9291446,77.4869391,shops
40581 - Nusa,"Kadabeesanahalli Main Road, Varthur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560087, India",Bengaluru,Karnataka,560087,India,12.9258161,77.7347388,shops
17879 - Unique Liquors,"Vibgyor High School Road, GJM Sai Garden Layout, Kundalahalli, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9467922,77.7180791,shops
41612 - Liquor Mart (Harlur),"Indian Oil, Haralur Road, Royal Placid Layout, Haralur, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",Bengaluru,Karnataka,560068,India,12.8989179,77.658253,shops
15957 - Madhuloka - Marathhalli,"Car repairs, Munekolala Main Road, Gandhi Nagar, Munekolala, Munnenkolalu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9527285,77.7059715,shops
40071 - Sprits junction,"Chandra Public School, 4th Main Road, Attiguppe, Attigupe, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560040, India",Bengaluru,Karnataka,560040,India,12.9604333,77.5295167,shops
42767 - The Liquor Baron,"Jai Jalaram Timber Depot, Chord Road, Hampi Nagar, Attigupe, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560040, India",Bengaluru,Karnataka,560040,India,12.9567464,77.5341887,shops
